1, 0.120617944147, 0.2
2, 0.15092097445, 0.2
3, 0.161021984551, 0.2
4, 0.171122994652, 0.2
5, 0.201426024955, 0.2
6, 0.201426024955, 0.1
7, 0.241830065359, 0.3
8, 0.221628045157, 0.3
9, 0.271538918598, 0.3
10, 0.281342840166, 0.4
11, 0.250742721331, 0.4
12, 0.301247771836, 0.4
13, 0.321449792038, 0.4
14, 0.311051693405, 0.4
15, 0.331253713607, 0.4
16, 0.321152703506, 0.4
17, 0.300950683304, 0.4
18, 0.341057635175, 0.4
19, 0.320855614973, 0.4
20, 0.310754604872, 0.4
21, 0.341057635175, 0.4
22, 0.320855614973, 0.4
23, 0.300653594771, 0.4
24, 0.300653594771, 0.4
25, 0.310754604872, 0.5
26, 0.330956625074, 0.4
27, 0.330956625074, 0.4
28, 0.330956625074, 0.4
29, 0.320855614973, 0.4
30, 0.330956625074, 0.4
31, 0.330956625074, 0.4
32, 0.351158645276, 0.4
33, 0.330956625074, 0.4
34, 0.351158645276, 0.4
35, 0.351158645276, 0.4
36, 0.361259655377, 0.5
37, 0.381164587047, 0.5
38, 0.361259655377, 0.4
39, 0.361259655377, 0.5
40, 0.381461675579, 0.5
41, 0.371360665478, 0.5
42, 0.381461675579, 0.5
43, 0.401069518717, 0.5
44, 0.361259655377, 0.5
45, 0.371360665478, 0.5
46, 0.371360665478, 0.5
47, 0.391265597148, 0.5
48, 0.410576351753, 0.5
49, 0.360962566845, 0.5
50, 0.391265597148, 0.5
51, 0.410873440285, 0.5
52, 0.411170528818, 0.5
53, 0.410873440285, 0.5
54, 0.371063576946, 0.5
55, 0.390374331551, 0.5
56, 0.380867498515, 0.5
57, 0.390671420083, 0.5
58, 0.390671420083, 0.5
59, 0.420974450386, 0.5
60, 0.420974450386, 0.5
61, 0.390671420083, 0.5
62, 0.380867498515, 0.5
63, 0.371063576946, 0.5
64, 0.400475341652, 0.5
65, 0.410576351753, 0.5
66, 0.390968508616, 0.5
67, 0.420380273321, 0.5
68, 0.400772430184, 0.5
69, 0.400772430184, 0.5
70, 0.400772430184, 0.5
71, 0.400772430184, 0.5
72, 0.410576351753, 0.5
73, 0.410576351753, 0.5
74, 0.43018419489, 0.5
75, 0.420380273321, 0.5
76, 0.43018419489, 0.5
77, 0.420380273321, 0.5
78, 0.420380273321, 0.5
79, 0.43018419489, 0.5
80, 0.43018419489, 0.5
81, 0.420380273321, 0.5
82, 0.43018419489, 0.5
83, 0.43018419489, 0.5
84, 0.43018419489, 0.5
85, 0.420380273321, 0.5
86, 0.43018419489, 0.5
87, 0.43018419489, 0.5
88, 0.43018419489, 0.5
89, 0.43018419489, 0.5
90, 0.420380273321, 0.5
91, 0.43018419489, 0.5
92, 0.45008912656, 0.5
93, 0.440285204991, 0.5
94, 0.440285204991, 0.5
95, 0.43018419489, 0.5
96, 0.440285204991, 0.5
97, 0.440285204991, 0.5
98, 0.440285204991, 0.5
99, 0.420380273321, 0.5
